season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3
2012-13,2013-02-27,1255009,1320,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,65,50,15,1422,Georgia Tech,451,451,18,Shooting foul committed by Marcus Georges-Hunt.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Maryland,113,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Kammeon Holsey,Robert Carter,Dez Wells,Charles Mitchell,Shaquille Cleare
2012-13,2013-02-27,1255009,1321,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,65,51,14,1488,Maryland,451,451,0,Dez Wells makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Maryland,113,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Kammeon Holsey,Robert Carter,Dez Wells,Charles Mitchell,Shaquille Cleare
2012-13,2013-02-27,1255009,1322,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,65,52,13,1488,Maryland,451,451,0,Dez Wells makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,113,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Kammeon Holsey,Robert Carter,Dez Wells,Charles Mitchell,Shaquille Cleare
2012-13,2013-02-27,1255009,1323,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,65,52,13,1488,Maryland,451,451,0,Substitution: Alex Len in for Shaquille Cleare.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Kammeon Holsey,Robert Carter,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1324,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,67,52,15,1422,Georgia Tech,418,418,33,Robert Carter makes a jump shot from 18 feet out. Brandon Reed with the assist.,made,FALSE,FALSE,Jump Shot,24.7,23.150000000000006,696318,Robert Carter,Brandon Reed,0,Georgia Tech,Maryland,114,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Kammeon Holsey,Robert Carter,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1325,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,67,54,13,1488,Maryland,405,405,13,Nick Faust makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,616981,Nick Faust,NA,0,Maryland,Georgia Tech,115,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Kammeon Holsey,Robert Carter,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1326,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,67,54,13,1422,Georgia Tech,375,375,30,Brandon Reed misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,4.5,20.25,520119,Brandon Reed,NA,0,Georgia Tech,Georgia Tech,116,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Kammeon Holsey,Robert Carter,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1327,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,67,54,13,1488,Maryland,375,375,0,Logan Aronhalt with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,116,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Kammeon Holsey,Robert Carter,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1328,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,67,57,10,1488,Maryland,362,362,13,Nick Faust makes a 3-point jump shot from 22 feet out. Logan Aronhalt with the assist.,made,FALSE,TRUE,Jump Shot,2.6000000000000014,7.05,616981,Nick Faust,Logan Aronhalt,0,Maryland,Georgia Tech,117,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Kammeon Holsey,Robert Carter,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1330,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,67,57,10,1422,Georgia Tech,355,355,7,Marcus Georges-Hunt misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,696317,Marcus Georges-Hunt,NA,0,Georgia Tech,Georgia Tech,118,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Kammeon Holsey,Robert Carter,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1331,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,67,57,10,1422,Georgia Tech,355,355,0,Kammeon Holsey with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,118,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Kammeon Holsey,Robert Carter,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1333,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,57,12,1422,Georgia Tech,354,354,1,Kammeon Holsey dunks.,made,FALSE,FALSE,Dunk Shot,25,5.25,502809,Kammeon Holsey,NA,0,Georgia Tech,Maryland,118,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Kammeon Holsey,Robert Carter,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1336,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,57,12,1488,Maryland,345,345,9,Robert Carter blocks a Dez Wells layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,601176,Dez Wells,NA,0,Maryland,Maryland,119,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Kammeon Holsey,Robert Carter,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1338.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,57,12,1422,Georgia Tech,345,345,0,Substitution: Jason Morris in for Robert Carter.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Kammeon Holsey,Jason Morris,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1339.25,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,57,12,1422,Georgia Tech,345,345,0,Substitution: Daniel Miller in for Marcus Georges-Hunt.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Mfon Udofia,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1340,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,57,12,1488,Maryland,340,340,5,Dez Wells misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,601176,Dez Wells,NA,0,Maryland,Maryland,119,NA,Mfon Udofia,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1355,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,57,12,1488,Maryland,319,319,21,Logan Aronhalt misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,37.7,26.75,462464,Logan Aronhalt,NA,0,Maryland,Maryland,119,NA,Mfon Udofia,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1356,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,57,12,1422,Georgia Tech,319,319,0,Kammeon Holsey with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,119,NA,Mfon Udofia,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1357,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,57,12,1488,Maryland,318,318,1,Personal foul committed by Charles Mitchell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,120,NA,Mfon Udofia,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1370,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,57,12,1422,Georgia Tech,318,318,0,Kammeon Holsey misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,120,NA,Mfon Udofia,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1372,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,57,12,1422,Georgia Tech,318,318,0,Kammeon Holsey misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,120,NA,Mfon Udofia,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1373,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,57,12,1488,Maryland,318,318,0,Nick Faust with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,120,NA,Mfon Udofia,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1376.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,57,12,1488,Maryland,318,318,0,Substitution: Jake Layman in for Logan Aronhalt.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Mfon Udofia,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1378.25,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,57,12,1422,Georgia Tech,318,318,0,Substitution: Solomon Poole in for Mfon Udofia.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Solomon Poole,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1380,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,59,10,1488,Maryland,305,305,13,Alex Len dunks. Charles Mitchell with the assist.,made,FALSE,FALSE,Dunk Shot,25,5.25,616982,Alex Len,Charles Mitchell,0,Maryland,Georgia Tech,121,NA,Solomon Poole,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1381,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,59,10,1422,Georgia Tech,288,288,17,Kammeon Holsey misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,502809,Kammeon Holsey,NA,0,Georgia Tech,Georgia Tech,122,NA,Solomon Poole,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1382,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,59,10,1488,Maryland,288,288,0,Alex Len with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,122,NA,Solomon Poole,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1383,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,59,10,1488,Maryland,280,280,8,Jake Layman misses a 3-point jump shot from 26 feet out.,missed,FALSE,TRUE,Jump Shot,16.1,29.65,698664,Jake Layman,NA,0,Maryland,Maryland,123,NA,Solomon Poole,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1384,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,69,59,10,1422,Georgia Tech,280,280,0,Brandon Reed with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,123,NA,Solomon Poole,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1386,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,69,59,10,1422,Georgia Tech,267,267,13,Yellow Jackets take a 30-second timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Solomon Poole,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,Dez Wells,Charles Mitchell,Alex Len
2012-13,2013-02-27,1255009,1387,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,69,59,10,1488,Maryland,267,267,0,Substitution: Seth Allen in for Charles Mitchell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Solomon Poole,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1387.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,69,59,10,1488,Maryland,267,267,0,Substitution: James Padgett in for Dez Wells.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Solomon Poole,Brandon Reed,Daniel Miller,Kammeon Holsey,Jason Morris,James Padgett,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1387.75,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,69,59,10,1422,Georgia Tech,267,267,0,Substitution: Robert Carter in for Kammeon Holsey.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Solomon Poole,Brandon Reed,Daniel Miller,Robert Carter,Jason Morris,James Padgett,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1387.875,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,69,59,10,1422,Georgia Tech,267,267,0,Substitution: Marcus Georges-Hunt in for Solomon Poole.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Jason Morris,James Padgett,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1387.9375,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,69,59,10,1422,Georgia Tech,267,267,0,Substitution: Mfon Udofia in for Jason Morris.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,James Padgett,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1388,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,69,59,10,1422,Georgia Tech,257,257,10,Robert Carter misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,23,29.650000000000006,696318,Robert Carter,NA,0,Georgia Tech,Georgia Tech,124,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,James Padgett,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1389,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,69,59,10,1488,Maryland,257,257,0,Jake Layman with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,124,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,James Padgett,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1391,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,69,59,10,1488,Maryland,245,245,12,Jake Layman misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,47.4,9.45,698664,Jake Layman,NA,0,Maryland,Maryland,125,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,James Padgett,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1392,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,69,59,10,1422,Georgia Tech,245,245,0,Daniel Miller with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,125,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,James Padgett,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1393,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,69,59,10,1488,Maryland,245,245,0,Personal foul committed by Alex Len.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,126,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,James Padgett,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1394,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,70,59,11,1422,Georgia Tech,245,245,0,Daniel Miller makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,126,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,James Padgett,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1395,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,59,12,1422,Georgia Tech,245,245,0,Daniel Miller makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,126,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,James Padgett,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1396,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,59,12,1488,Maryland,245,245,0,Substitution: Charles Mitchell in for Alex Len.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,James Padgett,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1397,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,59,12,1488,Maryland,230,230,15,Jake Layman misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,6.5,20.65,698664,Jake Layman,NA,0,Maryland,Maryland,127,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,James Padgett,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1398,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,59,12,1422,Georgia Tech,230,230,0,Daniel Miller with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,127,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,James Padgett,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1403.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,59,12,1422,Georgia Tech,208,208,22,Mfon Udofia misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,2,6.25,502813,Mfon Udofia,NA,0,Georgia Tech,Georgia Tech,128,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,James Padgett,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1406.25,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,59,12,1488,Maryland,208,208,0,Charles Mitchell with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,128,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,James Padgett,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1409,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,59,12,1422,Georgia Tech,200,200,8,Shooting foul committed by Marcus Georges-Hunt.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Maryland,129,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,James Padgett,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1412,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,59,12,NA,NA,200,200,0,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,James Padgett,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1540.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,59,12,1488,Maryland,200,200,0,Substitution: Alex Len in for Jake Layman.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,James Padgett,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1604.75,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,59,12,1488,Maryland,200,200,0,Substitution: Dez Wells in for James Padgett.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1669,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,60,11,1488,Maryland,194,194,6,Seth Allen makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Maryland,129,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1670,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,60,11,1488,Maryland,194,194,0,Seth Allen misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Maryland,129,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1671,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,60,11,1422,Georgia Tech,194,194,0,Brandon Reed with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,129,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1683,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,60,11,1422,Georgia Tech,155,155,39,Robert Carter misses a 3-point jump shot from 27 feet out.,missed,FALSE,TRUE,Jump Shot,21.5,31.85,696318,Robert Carter,NA,0,Georgia Tech,Georgia Tech,130,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1684,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,60,11,1488,Maryland,155,155,0,Alex Len with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,130,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1685,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,60,11,1488,Maryland,143,143,12,Alex Len misses a jump shot from 9 feet out.,missed,FALSE,FALSE,Jump Shot,22.7,13.65,616982,Alex Len,NA,0,Maryland,Maryland,131,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1686,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,60,11,1422,Georgia Tech,143,143,0,Mfon Udofia with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,131,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1688,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,60,11,1488,Maryland,126,126,17,Personal foul committed by Charles Mitchell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,132,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1689,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,60,11,1422,Georgia Tech,126,126,0,Marcus Georges-Hunt misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,132,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1691,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,60,11,1422,Georgia Tech,126,126,0,Marcus Georges-Hunt misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,132,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1692,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,60,11,1488,Maryland,126,126,0,Alex Len with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,132,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1697,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,71,62,9,1488,Maryland,114,114,12,Dez Wells makes a jump shot from 6 feet out. Seth Allen with the assist.,made,FALSE,FALSE,Jump Shot,29,9.25,601176,Dez Wells,Seth Allen,0,Maryland,Georgia Tech,133,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
