season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5,away_6,away_7,away_8
2014-15,2014-11-14,1472887,4508,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,68,52,16,1831,Ohio Valley,390,390,0,Shooting foul committed by Markese Allen.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,173,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4509,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,69,52,17,1500,Middle Tennessee,390,390,0,DJ Jones makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,173,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4510,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,69,52,17,1500,Middle Tennessee,390,390,0,DJ Jones misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,173,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4513,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,69,52,17,1500,Middle Tennessee,373,373,17,Jacquez Rozier misses a jump shot from 12 feet out.,missed,FALSE,FALSE,Jump Shot,35.6,10.450000000000003,605106,Jacquez Rozier,NA,0,Middle Tennessee,Ohio Valley,173,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4520,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,69,54,15,1831,Ohio Valley,350,350,23,Darryl Walker makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,174,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4520,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,69,54,15,1831,Ohio Valley,350,350,0,Darryl Walker makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,175,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4520,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,69,54,15,1831,Ohio Valley,350,350,0,Darryl Walker makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,176,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4520,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,69,54,15,1831,Ohio Valley,350,350,0,Darryl Walker makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,177,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4540,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,71,54,17,1500,Middle Tennessee,337,337,13,Jacquez Rozier makes a jump shot from 13 feet out.,made,FALSE,FALSE,Jump Shot,37.5,10.049999999999997,605106,Jacquez Rozier,NA,0,Middle Tennessee,Ohio Valley,178,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4560,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,71,54,17,1831,Ohio Valley,315,315,22,Robert Smelser misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,46.2,16.55,801695,Robert Smelser,NA,0,Ohio Valley,Middle Tennessee,179,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4570,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,71,54,17,1500,Middle Tennessee,298,298,17,Jacquez Rozier misses a jump shot from 14 feet out.,missed,FALSE,FALSE,Jump Shot,38.2,8.549999999999997,605106,Jacquez Rozier,NA,0,Middle Tennessee,Ohio Valley,180,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4577,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,71,56,15,1831,Ohio Valley,292,292,6,Robert Smelser makes a jump shot from 14 feet out.,made,FALSE,FALSE,Jump Shot,38.9,8.25,801695,Robert Smelser,NA,0,Ohio Valley,Middle Tennessee,181,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4587,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,71,56,15,1831,Ohio Valley,281,281,11,Fighting Scots take a 30-second timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4592,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,71,56,15,1831,Ohio Valley,267,267,14,Personal foul committed by Jerry Macon.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,182,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4593,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,71,56,15,1500,Middle Tennessee,267,267,0,DJ Jones misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,182,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4594,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,71,56,15,1500,Middle Tennessee,267,267,0,DJ Jones misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Ohio Valley,182,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4607,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,71,56,15,1831,Ohio Valley,254,254,13,Offensive foul committed by Tyrone Pride.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Middle Tennessee,183,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4618,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,71,56,15,1500,Middle Tennessee,236,236,18,Darnell Harris misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,47.2,15.049999999999997,846765,Darnell Harris,NA,0,Middle Tennessee,Ohio Valley,184,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4622,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,71,56,15,1500,Middle Tennessee,230,230,6,Personal foul committed by Darnell Harris.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,185,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4623,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,71,56,15,NA,NA,230,230,0,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4647,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,71,56,15,1831,Ohio Valley,217,217,13,Personal foul committed by Robert Smelser.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,185,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4648,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,71,56,15,1500,Middle Tennessee,217,217,0,Reggie Upshaw misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,185,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4649,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,72,56,16,1500,Middle Tennessee,217,217,0,Reggie Upshaw makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Ohio Valley,185,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4655,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,74,56,18,1500,Middle Tennessee,192,192,25,Jaqawn Raymond makes a jump shot from 11 feet out.,made,FALSE,FALSE,Jump Shot,35.6,9.450000000000003,603134,Jaqawn Raymond,NA,0,Middle Tennessee,Ohio Valley,186,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4661,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,74,56,18,1500,Middle Tennessee,180,180,12,Personal foul committed by Darnell Harris.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,187,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4668,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,74,56,18,1500,Middle Tennessee,152,152,28,Marcus Tarrance misses a jump shot from 8 feet out.,missed,FALSE,FALSE,Jump Shot,27.6,13.349999999999994,789534,Marcus Tarrance,NA,0,Middle Tennessee,Ohio Valley,187,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4669,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,74,58,16,1831,Ohio Valley,142,142,10,Jerry Macon makes a jump shot from 6 feet out.,made,FALSE,FALSE,Jump Shot,24.7,11.25,504636,Jerry Macon,NA,0,Ohio Valley,Middle Tennessee,188,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4674,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,74,60,14,1831,Ohio Valley,113,113,29,Darryl Walker dunks.,made,FALSE,FALSE,Dunk Shot,26,6.25,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,189,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4674,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,74,60,14,1831,Ohio Valley,113,113,0,Darryl Walker dunks.,made,FALSE,FALSE,Dunk Shot,26,6.25,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,190,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4674,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,74,60,14,1831,Ohio Valley,113,113,0,Darryl Walker dunks.,made,FALSE,FALSE,Dunk Shot,26,6.25,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,191,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4674,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,2,74,60,14,1831,Ohio Valley,113,113,0,Darryl Walker dunks.,made,FALSE,FALSE,Dunk Shot,26,6.25,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,192,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4679,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,3,2,74,60,14,1500,Middle Tennessee,109,109,4,Blue Raiders take a full timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4694,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,3,2,74,60,14,1500,Middle Tennessee,91,91,18,Marcus Tarrance misses a jump shot from 14 feet out.,missed,FALSE,FALSE,Jump Shot,38.9,5.849999999999994,789534,Marcus Tarrance,NA,0,Middle Tennessee,Middle Tennessee,193,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4719,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,3,2,74,60,14,1831,Ohio Valley,63,63,28,Personal foul committed by Guiler Bettinger.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,193,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4720,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,3,2,75,60,15,1500,Middle Tennessee,63,63,0,Darnell Harris makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,193,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4721,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,3,2,76,60,16,1500,Middle Tennessee,63,63,0,Darnell Harris makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Ohio Valley,193,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4724,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,3,2,76,60,16,1500,Middle Tennessee,49,49,14,Personal foul committed by Darnell Harris.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,194,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4738,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,3,2,76,60,16,1831,Ohio Valley,30,30,19,Povilas Dambrauskas misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,7.600000000000001,20.95,801694,Povilas Dambrauskas,NA,0,Ohio Valley,Middle Tennessee,194,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4754,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,3,2,76,60,16,1500,Middle Tennessee,13,13,17,Andrew Rogan misses a jump shot from 15 feet out.,missed,FALSE,FALSE,Jump Shot,35.5,16.549999999999997,846773,Andrew Rogan,NA,0,Middle Tennessee,Middle Tennessee,195,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4755,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,3,2,76,60,16,1831,Ohio Valley,13,13,0,Personal foul committed by Guiler Bettinger.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,195,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4760,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,3,2,76,60,16,1500,Middle Tennessee,5,5,8,Jacob Ivory misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,195,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4767.5,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,3,2,77,60,17,1500,Middle Tennessee,5,5,0,Jacob Ivory makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Ohio Valley,195,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4771,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,3,2,77,60,17,NA,NA,0,0,5,End of the 2nd Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4772,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,3,2,77,60,17,NA,NA,0,0,0,End of the Game,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,NA,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
