season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5,away_6,away_7
2015-16,2015-12-30,1588671,49,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,3,2,1,1909,Francis Marion,2180,980,0,Substitution: David Jerome in for Brandon Parker.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Michael Carrera,Laimonas Chatkevicius,Mindaugas Kacinas,Sindarius Thornwell,PJ Dozier,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,50,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,3,2,1,1611,South Carolina,2180,980,0,Substitution: Duane Notice in for Michael Carrera.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Duane Notice,Laimonas Chatkevicius,Mindaugas Kacinas,Sindarius Thornwell,PJ Dozier,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,51,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,3,2,1,1611,South Carolina,2180,980,0,Substitution: Chris Silva in for Laimonas Chatkevicius.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,PJ Dozier,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,52,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,3,2,1,1611,South Carolina,2180,980,0,Substitution: Marcus Stroman in for PJ Dozier.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,54,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,3,2,1,1611,South Carolina,2173,973,7,Sindarius Thornwell misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,44.3,19.950000000000003,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,17,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,55,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,3,2,1,1909,Francis Marion,2173,973,0,Mike Davis Jr. with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,17,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,56,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,3,2,1,1909,Francis Marion,2163,963,10,Sindarius Thornwell steals the ball from Nick Talko.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,18,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,56,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,3,2,1,1909,Francis Marion,2163,963,10,Sindarius Thornwell steals the ball from Nick Talko.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,18,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,56,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,3,2,1,1909,Francis Marion,2163,963,0,Sindarius Thornwell steals the ball from Nick Talko.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,19,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,56,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,3,2,1,1909,Francis Marion,2163,963,0,Sindarius Thornwell steals the ball from Nick Talko.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,19,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,57,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,5,2,3,1611,South Carolina,2140,940,23,Mindaugas Kacinas makes a layup. Sindarius Thornwell with the assist.,made,FALSE,FALSE,Layup Shot,25,5.25,706563,Mindaugas Kacinas,Sindarius Thornwell,0,South Carolina,Francis Marion,20,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,59,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,5,2,3,NA,NA,2122,922,18,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,62,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,5,2,3,1909,Francis Marion,2102,902,20,Patriots with a turnover: Shot Clock Turnover,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,21,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,64,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,5,2,3,1611,South Carolina,2096,896,6,Mike Davis Jr. steals the ball from Marcus Stroman.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,22,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,65,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,5,2,3,1909,Francis Marion,2083,883,13,Chris Silva blocks a Detrek Browning layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,897406,Detrek Browning,NA,0,Francis Marion,Francis Marion,23,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,66,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,5,2,3,1909,Francis Marion,2083,883,0,Kenneth Jackson with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,23,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,66,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,5,2,3,1909,Francis Marion,2083,883,0,Kenneth Jackson with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,23,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,67,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,5,2,3,1909,Francis Marion,2079,879,4,Kenneth Jackson misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,27.3,18.45,897418,Kenneth Jackson,NA,0,Francis Marion,Francis Marion,23,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,67,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,5,2,3,1909,Francis Marion,2079,879,0,Kenneth Jackson misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,27.3,18.45,897418,Kenneth Jackson,NA,0,Francis Marion,Francis Marion,23,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,67,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,5,2,3,1909,Francis Marion,2079,879,0,Kenneth Jackson misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,27.3,18.45,897418,Kenneth Jackson,NA,0,Francis Marion,Francis Marion,23,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,67,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,5,2,3,1909,Francis Marion,2079,879,0,Kenneth Jackson misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,27.3,18.45,897418,Kenneth Jackson,NA,0,Francis Marion,Francis Marion,23,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,68,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,5,2,3,1611,South Carolina,2079,879,0,Mindaugas Kacinas with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,23,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,69,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,5,2,3,1611,South Carolina,2066,866,13,Duane Notice misses a jump shot from 12 feet out.,missed,FALSE,FALSE,Jump Shot,35.3,10.549999999999997,745893,Duane Notice,NA,0,South Carolina,South Carolina,24,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,70,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,5,2,3,1611,South Carolina,2066,866,0,Chris Silva with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,24,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,71,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,7,2,5,1611,South Carolina,2062,862,4,Chris Silva dunks.,made,FALSE,FALSE,Dunk Shot,26,6.25,886457,Chris Silva,NA,0,South Carolina,Francis Marion,24,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,72,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,7,2,5,1909,Francis Marion,2053,853,9,Mike Davis Jr. misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,11.3,23.55,897408,Mike Davis Jr.,NA,0,Francis Marion,Francis Marion,25,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,73,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,7,2,5,1611,South Carolina,2053,853,0,Marcus Stroman with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,25,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,75,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,7,2,5,1909,Francis Marion,2040,840,13,Personal foul committed by David Jerome.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,26,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Detrek Browning,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,76,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,7,2,5,1909,Francis Marion,2040,840,0,Substitution: Mykel Harris in for Detrek Browning.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,77,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,7,2,5,1909,Francis Marion,2040,840,0,Substitution: Alante Fenner in for Nick Talko.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Sub already in game,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,77,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,7,2,5,1909,Francis Marion,2040,840,0,Substitution: Alante Fenner in for Nick Talko.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Sub already in game,Duane Notice,Chris Silva,Mindaugas Kacinas,Sindarius Thornwell,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,78,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,7,2,5,1611,South Carolina,2040,840,0,Substitution: Michael Carrera in for Sindarius Thornwell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Duane Notice,Chris Silva,Mindaugas Kacinas,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,79,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,7,2,5,1611,South Carolina,2040,840,0,Substitution: Laimonas Chatkevicius in for Mindaugas Kacinas.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Duane Notice,Chris Silva,Laimonas Chatkevicius,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,82,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,7,2,5,1909,Francis Marion,2034,834,6,Personal foul committed by Mike Davis Jr..,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,26,NA,Duane Notice,Chris Silva,Laimonas Chatkevicius,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,84,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,2,8,1611,South Carolina,2029,829,5,Duane Notice makes a 3-point jump shot from 24 feet out. Michael Carrera with the assist.,made,FALSE,TRUE,Jump Shot,37.3,25.75,745893,Duane Notice,Michael Carrera,0,South Carolina,Francis Marion,26,NA,Duane Notice,Chris Silva,Laimonas Chatkevicius,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,85,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,4,6,1909,Francis Marion,2018,818,11,Alante Fenner makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,796431,Alante Fenner,NA,0,Francis Marion,South Carolina,27,NA,Duane Notice,Chris Silva,Laimonas Chatkevicius,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,86,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,4,6,1611,South Carolina,2003,803,15,Michael Carrera misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,39.4,26.25,706554,Michael Carrera,NA,0,South Carolina,South Carolina,28,NA,Duane Notice,Chris Silva,Laimonas Chatkevicius,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,87,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,4,6,1611,South Carolina,2003,803,0,Laimonas Chatkevicius with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,28,NA,Duane Notice,Chris Silva,Laimonas Chatkevicius,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,88,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,4,6,1611,South Carolina,1994,794,9,David Jerome steals the ball from Laimonas Chatkevicius.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,28,NA,Duane Notice,Chris Silva,Laimonas Chatkevicius,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,90,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,4,6,1909,Francis Marion,1981,781,13,Offensive foul committed by Alante Fenner.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,29,NA,Duane Notice,Chris Silva,Laimonas Chatkevicius,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,91,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,4,6,1909,Francis Marion,1981,781,0,Alante Fenner with a turnover,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,29,NA,Duane Notice,Chris Silva,Laimonas Chatkevicius,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Kenneth Jackson,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,92,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,4,6,1909,Francis Marion,1981,781,0,Substitution: Judah Alexander in for Kenneth Jackson.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Duane Notice,Chris Silva,Laimonas Chatkevicius,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Judah Alexander,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,92,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,4,6,1909,Francis Marion,1981,781,0,Substitution: Judah Alexander in for Kenneth Jackson.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Duane Notice,Chris Silva,Laimonas Chatkevicius,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Judah Alexander,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,95,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,4,6,1909,Francis Marion,1973,773,8,Personal foul committed by David Jerome.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,30,NA,Duane Notice,Chris Silva,Laimonas Chatkevicius,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Judah Alexander,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,96,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,4,6,1611,South Carolina,1973,773,0,Substitution: Mindaugas Kacinas in for Chris Silva.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Duane Notice,Mindaugas Kacinas,Laimonas Chatkevicius,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Judah Alexander,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,98,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,4,6,1611,South Carolina,1969,769,4,Mike Davis Jr. steals the ball from Marcus Stroman.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,30,NA,Duane Notice,Mindaugas Kacinas,Laimonas Chatkevicius,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Judah Alexander,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,100,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,4,6,1611,South Carolina,1964,764,5,Shooting foul committed by Michael Carrera.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,31,NA,Duane Notice,Mindaugas Kacinas,Laimonas Chatkevicius,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Judah Alexander,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,101,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,5,5,1909,Francis Marion,1964,764,0,Mike Davis Jr. makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,Francis Marion,31,NA,Duane Notice,Mindaugas Kacinas,Laimonas Chatkevicius,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Judah Alexander,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,102,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,6,4,1909,Francis Marion,1964,764,0,Mike Davis Jr. makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Francis Marion,South Carolina,31,NA,Duane Notice,Mindaugas Kacinas,Laimonas Chatkevicius,Michael Carrera,Marcus Stroman,Mykel Harris,Mike Davis Jr.,Judah Alexander,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,103,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,6,4,1611,South Carolina,1964,764,0,Substitution: PJ Dozier in for Marcus Stroman.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Duane Notice,Mindaugas Kacinas,Laimonas Chatkevicius,Michael Carrera,PJ Dozier,Mykel Harris,Mike Davis Jr.,Judah Alexander,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,104,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,6,4,1611,South Carolina,1964,764,0,Substitution: Sindarius Thornwell in for Michael Carrera.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Duane Notice,Mindaugas Kacinas,Laimonas Chatkevicius,Sindarius Thornwell,PJ Dozier,Mykel Harris,Mike Davis Jr.,Judah Alexander,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,106,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,6,4,1611,South Carolina,1958,758,6,Duane Notice misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,40.1,24.25,745893,Duane Notice,NA,0,South Carolina,South Carolina,32,NA,Duane Notice,Mindaugas Kacinas,Laimonas Chatkevicius,Sindarius Thornwell,PJ Dozier,Mykel Harris,Mike Davis Jr.,Judah Alexander,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,107,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,6,4,1909,Francis Marion,1958,758,0,Alante Fenner with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Francis Marion,32,NA,Duane Notice,Mindaugas Kacinas,Laimonas Chatkevicius,Sindarius Thornwell,PJ Dozier,Mykel Harris,Mike Davis Jr.,Judah Alexander,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
2015-16,2015-12-30,1588671,108,0,1,South Carolina,Francis Marion,Gamecocks,Patriots,4,4,10,6,4,1909,Francis Marion,1931,731,27,Mike Davis Jr. misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,19,28.15,897408,Mike Davis Jr.,NA,0,Francis Marion,South Carolina,33,NA,Duane Notice,Mindaugas Kacinas,Laimonas Chatkevicius,Sindarius Thornwell,PJ Dozier,Mykel Harris,Mike Davis Jr.,Judah Alexander,Alante Fenner,David Jerome,Alante Fenner,Nick Talko
